No,tahun,bulan,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kasus_bulanan,total_tahunan,jumlah_curah_hujan,kepadatan_penduduk
1468,2020,4,32,JAWA BARAT,3215,KABUPATEN KARAWANG,94,1329,70.07000000000001,1429.0
1469,2020,5,32,JAWA BARAT,3215,KABUPATEN KARAWANG,172,1329,127.875,1429.0
1470,2020,6,32,JAWA BARAT,3215,KABUPATEN KARAWANG,149,1329,111.00999999999999,1429.0
1471,2020,7,32,JAWA BARAT,3215,KABUPATEN KARAWANG,38,1329,28.03,1429.0
1472,2020,8,32,JAWA BARAT,3215,KABUPATEN KARAWANG,39,1329,28.95,1429.0
1473,2020,9,32,JAWA BARAT,3215,KABUPATEN KARAWANG,62,1329,45.955,1429.0
1474,2020,10,32,JAWA BARAT,3215,KABUPATEN KARAWANG,185,1329,137.565,1429.0
1475,2020,11,32,JAWA BARAT,3215,KABUPATEN KARAWANG,131,1329,97.42999999999999,1429.0
1476,2020,12,32,JAWA BARAT,3215,KABUPATEN KARAWANG,109,1329,80.92,1429.0
1477,2020,1,32,JAWA BARAT,3216,KABUPATEN BEKASI,27,317,84.14,2351.0
1478,2020,2,32,JAWA BARAT,3216,KABUPATEN BEKASI,27,317,84.42,2351.0
1479,2020,3,32,JAWA BARAT,3216,KABUPATEN BEKASI,30,317,93.405,2351.0
1480,2020,4,32,JAWA BARAT,3216,KABUPATEN BEKASI,22,317,70.07000000000001,2351.0
1481,2020,5,32,JAWA BARAT,3216,KABUPATEN BEKASI,41,317,127.875,2351.0
1482,2020,6,32,JAWA BARAT,3216,KABUPATEN BEKASI,36,317,111.00999999999999,2351.0
1483,2020,7,32,JAWA BARAT,3216,KABUPATEN BEKASI,9,317,28.03,2351.0
1484,2020,8,32,JAWA BARAT,3216,KABUPATEN BEKASI,9,317,28.95,2351.0
1485,2020,9,32,JAWA BARAT,3216,KABUPATEN BEKASI,15,317,45.955,2351.0
1486,2020,10,32,JAWA BARAT,3216,KABUPATEN BEKASI,44,317,137.565,2351.0
1487,2020,11,32,JAWA BARAT,3216,KABUPATEN BEKASI,31,317,97.42999999999999,2351.0
1488,2020,12,32,JAWA BARAT,3216,KABUPATEN BEKASI,26,317,80.92,2351.0
1489,2020,1,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,82,968,84.14,1311.0
1490,2020,2,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,83,968,84.42,1311.0
1491,2020,3,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,91,968,93.405,1311.0
1492,2020,4,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,69,968,70.07000000000001,1311.0
1493,2020,5,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,125,968,127.875,1311.0
1494,2020,6,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,109,968,111.00999999999999,1311.0
1495,2020,7,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,27,968,28.03,1311.0
1496,2020,8,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,28,968,28.95,1311.0
1497,2020,9,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,45,968,45.955,1311.0
1498,2020,10,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,135,968,137.565,1311.0
1499,2020,11,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,95,968,97.42999999999999,1311.0
1500,2020,12,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,79,968,80.92,1311.0
1501,2020,1,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,17,196,84.14,424.0
1502,2020,2,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,17,196,84.42,424.0
1503,2020,3,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,18,196,93.405,424.0
1504,2020,4,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,14,196,70.07000000000001,424.0
1505,2020,5,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,25,196,127.875,424.0
1506,2020,6,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,22,196,111.00999999999999,424.0
1507,2020,7,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,6,196,28.03,424.0
1508,2020,8,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,6,196,28.95,424.0
1509,2020,9,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,9,196,45.955,424.0
1510,2020,10,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,27,196,137.565,424.0
1511,2020,11,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,19,196,97.42999999999999,424.0
1512,2020,12,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,16,196,80.92,424.0
1513,2020,1,32,JAWA BARAT,3271,KOTA BOGOR,20,241,84.14,8985.0
1514,2020,2,32,JAWA BARAT,3271,KOTA BOGOR,21,241,84.42,8985.0
1515,2020,3,32,JAWA BARAT,3271,KOTA BOGOR,23,241,93.405,8985.0
1516,2020,4,32,JAWA BARAT,3271,KOTA BOGOR,17,241,70.07000000000001,8985.0
1517,2020,5,32,JAWA BARAT,3271,KOTA BOGOR,31,241,127.875,8985.0
1518,2020,6,32,JAWA BARAT,3271,KOTA BOGOR,27,241,111.00999999999999,8985.0
1519,2020,7,32,JAWA BARAT,3271,KOTA BOGOR,7,241,28.03,8985.0
1520,2020,8,32,JAWA BARAT,3271,KOTA BOGOR,7,241,28.95,8985.0
1521,2020,9,32,JAWA BARAT,3271,KOTA BOGOR,11,241,45.955,8985.0
1522,2020,10,32,JAWA BARAT,3271,KOTA BOGOR,33,241,137.565,8985.0
1523,2020,11,32,JAWA BARAT,3271,KOTA BOGOR,24,241,97.42999999999999,8985.0
1524,2020,12,32,JAWA BARAT,3271,KOTA BOGOR,20,241,80.92,8985.0
1525,2020,1,32,JAWA BARAT,3272,KOTA SUKABUMI,55,651,84.14,7284.0
1526,2020,2,32,JAWA BARAT,3272,KOTA SUKABUMI,56,651,84.42,7284.0
1527,2020,3,32,JAWA BARAT,3272,KOTA SUKABUMI,61,651,93.405,7284.0
1528,2020,4,32,JAWA BARAT,3272,KOTA SUKABUMI,46,651,70.07000000000001,7284.0
1529,2020,5,32,JAWA BARAT,3272,KOTA SUKABUMI,84,651,127.875,7284.0
1530,2020,6,32,JAWA BARAT,3272,KOTA SUKABUMI,73,651,111.00999999999999,7284.0
1531,2020,7,32,JAWA BARAT,3272,KOTA SUKABUMI,18,651,28.03,7284.0
1532,2020,8,32,JAWA BARAT,3272,KOTA SUKABUMI,19,651,28.95,7284.0
1533,2020,9,32,JAWA BARAT,3272,KOTA SUKABUMI,30,651,45.955,7284.0
1534,2020,10,32,JAWA BARAT,3272,KOTA SUKABUMI,90,651,137.565,7284.0
1535,2020,11,32,JAWA BARAT,3272,KOTA SUKABUMI,64,651,97.42999999999999,7284.0
1536,2020,12,32,JAWA BARAT,3272,KOTA SUKABUMI,53,651,80.92,7284.0
1537,2020,1,32,JAWA BARAT,3273,KOTA BANDUNG,376,4424,84.14,14916.0
1538,2020,2,32,JAWA BARAT,3273,KOTA BANDUNG,377,4424,84.42,14916.0
1539,2020,3,32,JAWA BARAT,3273,KOTA BANDUNG,417,4424,93.405,14916.0
1540,2020,4,32,JAWA BARAT,3273,KOTA BANDUNG,313,4424,70.07000000000001,14916.0
1541,2020,5,32,JAWA BARAT,3273,KOTA BANDUNG,572,4424,127.875,14916.0
1542,2020,6,32,JAWA BARAT,3273,KOTA BANDUNG,496,4424,111.00999999999999,14916.0
1543,2020,7,32,JAWA BARAT,3273,KOTA BANDUNG,125,4424,28.03,14916.0
1544,2020,8,32,JAWA BARAT,3273,KOTA BANDUNG,129,4424,28.95,14916.0
1545,2020,9,32,JAWA BARAT,3273,KOTA BANDUNG,205,4424,45.955,14916.0
1546,2020,10,32,JAWA BARAT,3273,KOTA BANDUNG,615,4424,137.565,14916.0
1547,2020,11,32,JAWA BARAT,3273,KOTA BANDUNG,435,4424,97.42999999999999,14916.0
1548,2020,12,32,JAWA BARAT,3273,KOTA BANDUNG,362,4424,80.92,14916.0
1549,2020,1,32,JAWA BARAT,3274,KOTA CIREBON,15,171,84.14,9181.0
1550,2020,2,32,JAWA BARAT,3274,KOTA CIREBON,15,171,84.42,9181.0
1551,2020,3,32,JAWA BARAT,3274,KOTA CIREBON,16,171,93.405,9181.0
1552,2020,4,32,JAWA BARAT,3274,KOTA CIREBON,12,171,70.07000000000001,9181.0
1553,2020,5,32,JAWA BARAT,3274,KOTA CIREBON,22,171,127.875,9181.0
1554,2020,6,32,JAWA BARAT,3274,KOTA CIREBON,19,171,111.00999999999999,9181.0
1555,2020,7,32,JAWA BARAT,3274,KOTA CIREBON,5,171,28.03,9181.0
1556,2020,8,32,JAWA BARAT,3274,KOTA CIREBON,5,171,28.95,9181.0
1557,2020,9,32,JAWA BARAT,3274,KOTA CIREBON,8,171,45.955,9181.0
1558,2020,10,32,JAWA BARAT,3274,KOTA CIREBON,24,171,137.565,9181.0
1559,2020,11,32,JAWA BARAT,3274,KOTA CIREBON,17,171,97.42999999999999,9181.0
1560,2020,12,32,JAWA BARAT,3274,KOTA CIREBON,14,171,80.92,9181.0
1561,2020,1,32,JAWA BARAT,3275,KOTA BEKASI,140,1646,84.14,11929.0
1562,2020,2,32,JAWA BARAT,3275,KOTA BEKASI,140,1646,84.42,11929.0
1563,2020,3,32,JAWA BARAT,3275,KOTA BEKASI,155,1646,93.405,11929.0
1564,2020,4,32,JAWA BARAT,3275,KOTA BEKASI,117,1646,70.07000000000001,11929.0
1565,2020,5,32,JAWA BARAT,3275,KOTA BEKASI,213,1646,127.875,11929.0
1566,2020,6,32,JAWA BARAT,3275,KOTA BEKASI,185,1646,111.00999999999999,11929.0
1567,2020,7,32,JAWA BARAT,3275,KOTA BEKASI,47,1646,28.03,11929.0
1568,2020,8,32,JAWA BARAT,3275,KOTA BEKASI,48,1646,28.95,11929.0
1569,2020,9,32,JAWA BARAT,3275,KOTA BEKASI,76,1646,45.955,11929.0
1570,2020,10,32,JAWA BARAT,3275,KOTA BEKASI,229,1646,137.565,11929.0
1571,2020,11,32,JAWA BARAT,3275,KOTA BEKASI,162,1646,97.42999999999999,11929.0
1572,2020,12,32,JAWA BARAT,3275,KOTA BEKASI,135,1646,80.92,11929.0
1573,2020,1,32,JAWA BARAT,3276,KOTA DEPOK,108,1276,84.14,9351.0
1574,2020,2,32,JAWA BARAT,3276,KOTA DEPOK,109,1276,84.42,9351.0
1575,2020,3,32,JAWA BARAT,3276,KOTA DEPOK,120,1276,93.405,9351.0
1576,2020,4,32,JAWA BARAT,3276,KOTA DEPOK,90,1276,70.07000000000001,9351.0
1577,2020,5,32,JAWA BARAT,3276,KOTA DEPOK,165,1276,127.875,9351.0
1578,2020,6,32,JAWA BARAT,3276,KOTA DEPOK,143,1276,111.00999999999999,9351.0
1579,2020,7,32,JAWA BARAT,3276,KOTA DEPOK,36,1276,28.03,9351.0
1580,2020,8,32,JAWA BARAT,3276,KOTA DEPOK,37,1276,28.95,9351.0
1581,2020,9,32,JAWA BARAT,3276,KOTA DEPOK,59,1276,45.955,9351.0
1582,2020,10,32,JAWA BARAT,3276,KOTA DEPOK,177,1276,137.565,9351.0
1583,2020,11,32,JAWA BARAT,3276,KOTA DEPOK,126,1276,97.42999999999999,9351.0
1584,2020,12,32,JAWA BARAT,3276,KOTA DEPOK,104,1276,80.92,9351.0
1585,2020,1,32,JAWA BARAT,3277,KOTA CIMAHI,37,433,84.14,14207.0
1586,2020,2,32,JAWA BARAT,3277,KOTA CIMAHI,37,433,84.42,14207.0
1587,2020,3,32,JAWA BARAT,3277,KOTA CIMAHI,41,433,93.405,14207.0
1588,2020,4,32,JAWA BARAT,3277,KOTA CIMAHI,31,433,70.07000000000001,14207.0
1589,2020,5,32,JAWA BARAT,3277,KOTA CIMAHI,56,433,127.875,14207.0
1590,2020,6,32,JAWA BARAT,3277,KOTA CIMAHI,49,433,111.00999999999999,14207.0
1591,2020,7,32,JAWA BARAT,3277,KOTA CIMAHI,12,433,28.03,14207.0
1592,2020,8,32,JAWA BARAT,3277,KOTA CIMAHI,13,433,28.95,14207.0
1593,2020,9,32,JAWA BARAT,3277,KOTA CIMAHI,20,433,45.955,14207.0
1594,2020,10,32,JAWA BARAT,3277,KOTA CIMAHI,60,433,137.565,14207.0
1595,2020,11,32,JAWA BARAT,3277,KOTA CIMAHI,43,433,97.42999999999999,14207.0
1596,2020,12,32,JAWA BARAT,3277,KOTA CIMAHI,35,433,80.92,14207.0
1597,2020,1,32,JAWA BARAT,3278,KOTA TASIKMALAYA,120,1409,84.14,4228.0
1598,2020,2,32,JAWA BARAT,3278,KOTA TASIKMALAYA,120,1409,84.42,4228.0
1599,2020,3,32,JAWA BARAT,3278,KOTA TASIKMALAYA,133,1409,93.405,4228.0
1600,2020,4,32,JAWA BARAT,3278,KOTA TASIKMALAYA,100,1409,70.07000000000001,4228.0
1601,2020,5,32,JAWA BARAT,3278,KOTA TASIKMALAYA,182,1409,127.875,4228.0
1602,2020,6,32,JAWA BARAT,3278,KOTA TASIKMALAYA,158,1409,111.00999999999999,4228.0
1603,2020,7,32,JAWA BARAT,3278,KOTA TASIKMALAYA,40,1409,28.03,4228.0
1604,2020,8,32,JAWA BARAT,3278,KOTA TASIKMALAYA,41,1409,28.95,4228.0
1605,2020,9,32,JAWA BARAT,3278,KOTA TASIKMALAYA,65,1409,45.955,4228.0
1606,2020,10,32,JAWA BARAT,3278,KOTA TASIKMALAYA,196,1409,137.565,4228.0
1607,2020,11,32,JAWA BARAT,3278,KOTA TASIKMALAYA,139,1409,97.42999999999999,4228.0
1608,2020,12,32,JAWA BARAT,3278,KOTA TASIKMALAYA,115,1409,80.92,4228.0
1609,2020,1,32,JAWA BARAT,3279,KOTA BANJAR,12,146,84.14,1811.0
1610,2020,2,32,JAWA BARAT,3279,KOTA BANJAR,12,146,84.42,1811.0
1611,2020,3,32,JAWA BARAT,3279,KOTA BANJAR,14,146,93.405,1811.0
1612,2020,4,32,JAWA BARAT,3279,KOTA BANJAR,10,146,70.07000000000001,1811.0
1613,2020,5,32,JAWA BARAT,3279,KOTA BANJAR,19,146,127.875,1811.0
1614,2020,6,32,JAWA BARAT,3279,KOTA BANJAR,16,146,111.00999999999999,1811.0
1615,2020,7,32,JAWA BARAT,3279,KOTA BANJAR,4,146,28.03,1811.0
1616,2020,8,32,JAWA BARAT,3279,KOTA BANJAR,4,146,28.95,1811.0
1617,2020,9,32,JAWA BARAT,3279,KOTA BANJAR,7,146,45.955,1811.0
1618,2020,10,32,JAWA BARAT,3279,KOTA BANJAR,20,146,137.565,1811.0
1619,2020,11,32,JAWA BARAT,3279,KOTA BANJAR,14,146,97.42999999999999,1811.0
1620,2020,12,32,JAWA BARAT,3279,KOTA BANJAR,12,146,80.92,1811.0
1621,2021,1,32,JAWA BARAT,3201,KABUPATEN BOGOR,196,2220,73.185,1965.0
1622,2021,2,32,JAWA BARAT,3201,KABUPATEN BOGOR,191,2220,71.17999999999999,1965.0
1623,2021,3,32,JAWA BARAT,3201,KABUPATEN BOGOR,145,2220,54.17999999999999,1965.0
1624,2021,4,32,JAWA BARAT,3201,KABUPATEN BOGOR,131,2220,48.775,1965.0
1625,2021,5,32,JAWA BARAT,3201,KABUPATEN BOGOR,145,2220,54.11,1965.0
1626,2021,6,32,JAWA BARAT,3201,KABUPATEN BOGOR,227,2220,84.71000000000001,1965.0
1627,2021,7,32,JAWA BARAT,3201,KABUPATEN BOGOR,158,2220,59.095000000000006,1965.0
1628,2021,8,32,JAWA BARAT,3201,KABUPATEN BOGOR,126,2220,46.92,1965.0
1629,2021,9,32,JAWA BARAT,3201,KABUPATEN BOGOR,273,2220,101.885,1965.0
1630,2021,10,32,JAWA BARAT,3201,KABUPATEN BOGOR,192,2220,71.7,1965.0
1631,2021,11,32,JAWA BARAT,3201,KABUPATEN BOGOR,228,2220,85.05,1965.0
1632,2021,12,32,JAWA BARAT,3201,KABUPATEN BOGOR,207,2220,77.28,1965.0
1633,2021,1,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,24,272,73.185,653.0
1634,2021,2,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,23,272,71.17999999999999,653.0
1635,2021,3,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,18,272,54.17999999999999,653.0
1636,2021,4,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,16,272,48.775,653.0
1637,2021,5,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,18,272,54.11,653.0
1638,2021,6,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,28,272,84.71000000000001,653.0
1639,2021,7,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,19,272,59.095000000000006,653.0
1640,2021,8,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,15,272,46.92,653.0
1641,2021,9,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,33,272,101.885,653.0
1642,2021,10,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,24,272,71.7,653.0
1643,2021,11,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,28,272,85.05,653.0
1644,2021,12,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,25,272,77.28,653.0
1645,2021,1,32,JAWA BARAT,3203,KABUPATEN CIANJUR,38,430,73.185,635.0
1646,2021,2,32,JAWA BARAT,3203,KABUPATEN CIANJUR,37,430,71.17999999999999,635.0
1647,2021,3,32,JAWA BARAT,3203,KABUPATEN CIANJUR,28,430,54.17999999999999,635.0
1648,2021,4,32,JAWA BARAT,3203,KABUPATEN CIANJUR,25,430,48.775,635.0
1649,2021,5,32,JAWA BARAT,3203,KABUPATEN CIANJUR,28,430,54.11,635.0
1650,2021,6,32,JAWA BARAT,3203,KABUPATEN CIANJUR,44,430,84.71000000000001,635.0
1651,2021,7,32,JAWA BARAT,3203,KABUPATEN CIANJUR,31,430,59.095000000000006,635.0
1652,2021,8,32,JAWA BARAT,3203,KABUPATEN CIANJUR,24,430,46.92,635.0
1653,2021,9,32,JAWA BARAT,3203,KABUPATEN CIANJUR,53,430,101.885,635.0
1654,2021,10,32,JAWA BARAT,3203,KABUPATEN CIANJUR,37,430,71.7,635.0
1655,2021,11,32,JAWA BARAT,3203,KABUPATEN CIANJUR,44,430,85.05,635.0
1656,2021,12,32,JAWA BARAT,3203,KABUPATEN CIANJUR,40,430,77.28,635.0
1657,2021,1,32,JAWA BARAT,3204,KABUPATEN BANDUNG,179,2026,73.185,2055.0
1658,2021,2,32,JAWA BARAT,3204,KABUPATEN BANDUNG,174,2026,71.17999999999999,2055.0
1659,2021,3,32,JAWA BARAT,3204,KABUPATEN BANDUNG,133,2026,54.17999999999999,2055.0
1660,2021,4,32,JAWA BARAT,3204,KABUPATEN BANDUNG,119,2026,48.775,2055.0
1661,2021,5,32,JAWA BARAT,3204,KABUPATEN BANDUNG,132,2026,54.11,2055.0
1662,2021,6,32,JAWA BARAT,3204,KABUPATEN BANDUNG,207,2026,84.71000000000001,2055.0
1663,2021,7,32,JAWA BARAT,3204,KABUPATEN BANDUNG,145,2026,59.095000000000006,2055.0
1664,2021,8,32,JAWA BARAT,3204,KABUPATEN BANDUNG,115,2026,46.92,2055.0
1665,2021,9,32,JAWA BARAT,3204,KABUPATEN BANDUNG,249,2026,101.885,2055.0
1666,2021,10,32,JAWA BARAT,3204,KABUPATEN BANDUNG,175,2026,71.7,2055.0
1667,2021,11,32,JAWA BARAT,3204,KABUPATEN BANDUNG,208,2026,85.05,2055.0
1668,2021,12,32,JAWA BARAT,3204,KABUPATEN BANDUNG,189,2026,77.28,2055.0
1669,2021,1,32,JAWA BARAT,3205,KABUPATEN GARUT,89,1011,73.185,855.0
1670,2021,2,32,JAWA BARAT,3205,KABUPATEN GARUT,87,1011,71.17999999999999,855.0
1671,2021,3,32,JAWA BARAT,3205,KABUPATEN GARUT,66,1011,54.17999999999999,855.0
1672,2021,4,32,JAWA BARAT,3205,KABUPATEN GARUT,60,1011,48.775,855.0
1673,2021,5,32,JAWA BARAT,3205,KABUPATEN GARUT,66,1011,54.11,855.0
1674,2021,6,32,JAWA BARAT,3205,KABUPATEN GARUT,103,1011,84.71000000000001,855.0
1675,2021,7,32,JAWA BARAT,3205,KABUPATEN GARUT,72,1011,59.095000000000006,855.0
1676,2021,8,32,JAWA BARAT,3205,KABUPATEN GARUT,57,1011,46.92,855.0
1677,2021,9,32,JAWA BARAT,3205,KABUPATEN GARUT,124,1011,101.885,855.0
1678,2021,10,32,JAWA BARAT,3205,KABUPATEN GARUT,88,1011,71.7,855.0
1679,2021,11,32,JAWA BARAT,3205,KABUPATEN GARUT,104,1011,85.05,855.0
1680,2021,12,32,JAWA BARAT,3205,KABUPATEN GARUT,94,1011,77.28,855.0
1681,2021,1,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,48,73.185,731.0
1682,2021,2,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,48,71.17999999999999,731.0
1683,2021,3,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,48,54.17999999999999,731.0
1684,2021,4,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,48,48.775,731.0
1685,2021,5,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,48,54.11,731.0
1686,2021,6,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5,48,84.71000000000001,731.0
1687,2021,7,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,48,59.095000000000006,731.0
1688,2021,8,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,3,48,46.92,731.0
1689,2021,9,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,6,48,101.885,731.0
1690,2021,10,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,48,71.7,731.0
1691,2021,11,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5,48,85.05,731.0
1692,2021,12,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,4,48,77.28,731.0
1693,2021,1,32,JAWA BARAT,3207,KABUPATEN CIAMIS,42,470,73.185,893.0
1694,2021,2,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40,470,71.17999999999999,893.0
1695,2021,3,32,JAWA BARAT,3207,KABUPATEN CIAMIS,31,470,54.17999999999999,893.0
1696,2021,4,32,JAWA BARAT,3207,KABUPATEN CIAMIS,28,470,48.775,893.0
1697,2021,5,32,JAWA BARAT,3207,KABUPATEN CIAMIS,31,470,54.11,893.0
1698,2021,6,32,JAWA BARAT,3207,KABUPATEN CIAMIS,48,470,84.71000000000001,893.0
1699,2021,7,32,JAWA BARAT,3207,KABUPATEN CIAMIS,34,470,59.095000000000006,893.0
1700,2021,8,32,JAWA BARAT,3207,KABUPATEN CIAMIS,27,470,46.92,893.0
1701,2021,9,32,JAWA BARAT,3207,KABUPATEN CIAMIS,58,470,101.885,893.0
1702,2021,10,32,JAWA BARAT,3207,KABUPATEN CIAMIS,41,470,71.7,893.0
1703,2021,11,32,JAWA BARAT,3207,KABUPATEN CIAMIS,48,470,85.05,893.0
1704,2021,12,32,JAWA BARAT,3207,KABUPATEN CIAMIS,44,470,77.28,893.0
1705,2021,1,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,48,544,73.185,1079.0
1706,2021,2,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,47,544,71.17999999999999,1079.0
1707,2021,3,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,36,544,54.17999999999999,1079.0
1708,2021,4,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,32,544,48.775,1079.0
1709,2021,5,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,36,544,54.11,1079.0
1710,2021,6,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,56,544,84.71000000000001,1079.0
1711,2021,7,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,39,544,59.095000000000006,1079.0
1712,2021,8,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,31,544,46.92,1079.0
1713,2021,9,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,67,544,101.885,1079.0
1714,2021,10,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,47,544,71.7,1079.0
1715,2021,11,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,56,544,85.05,1079.0
1716,2021,12,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,51,544,77.28,1079.0
1717,2021,1,32,JAWA BARAT,3209,KABUPATEN CIREBON,72,819,73.185,2402.0
1718,2021,2,32,JAWA BARAT,3209,KABUPATEN CIREBON,70,819,71.17999999999999,2402.0
1719,2021,3,32,JAWA BARAT,3209,KABUPATEN CIREBON,54,819,54.17999999999999,2402.0
1720,2021,4,32,JAWA BARAT,3209,KABUPATEN CIREBON,48,819,48.775,2402.0
1721,2021,5,32,JAWA BARAT,3209,KABUPATEN CIREBON,54,819,54.11,2402.0
1722,2021,6,32,JAWA BARAT,3209,KABUPATEN CIREBON,84,819,84.71000000000001,2402.0
1723,2021,7,32,JAWA BARAT,3209,KABUPATEN CIREBON,58,819,59.095000000000006,2402.0
1724,2021,8,32,JAWA BARAT,3209,KABUPATEN CIREBON,46,819,46.92,2402.0
1725,2021,9,32,JAWA BARAT,3209,KABUPATEN CIREBON,101,819,101.885,2402.0
1726,2021,10,32,JAWA BARAT,3209,KABUPATEN CIREBON,71,819,71.7,2402.0
1727,2021,11,32,JAWA BARAT,3209,KABUPATEN CIREBON,84,819,85.05,2402.0
1728,2021,12,32,JAWA BARAT,3209,KABUPATEN CIREBON,76,819,77.28,2402.0
1729,2021,1,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40,447,73.185,1099.0
1730,2021,2,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,38,447,71.17999999999999,1099.0
1731,2021,3,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,29,447,54.17999999999999,1099.0
1732,2021,4,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,26,447,48.775,1099.0
1733,2021,5,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,29,447,54.11,1099.0
1734,2021,6,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,46,447,84.71000000000001,1099.0
1735,2021,7,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,32,447,59.095000000000006,1099.0
1736,2021,8,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25,447,46.92,1099.0
1737,2021,9,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55,447,101.885,1099.0
1738,2021,10,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,39,447,71.7,1099.0
1739,2021,11,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,46,447,85.05,1099.0
1740,2021,12,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,42,447,77.28,1099.0
1741,2021,1,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,112,1264,73.185,767.0
1742,2021,2,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,109,1264,71.17999999999999,767.0
1743,2021,3,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,83,1264,54.17999999999999,767.0
1744,2021,4,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,74,1264,48.775,767.0
1745,2021,5,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,83,1264,54.11,767.0
1746,2021,6,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,129,1264,84.71000000000001,767.0
1747,2021,7,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,90,1264,59.095000000000006,767.0
1748,2021,8,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,72,1264,46.92,767.0
